ride_id,user_id,driver_id,pickup_location,drop_location,fare,distance_km,ride_time,user_name,driver_name
edd0049e,U1205,D2206,Indiranagar,Electronic City,70.37,2.63,23-06-2023 19:54,User_205,Driver_206
9427d2af,U1254,D2229,Koramangala,BTM,218.7,17.11,04-04-2023 21:20,User_254,Driver_229
8ba28491,U1422,D2073,HSR,BTM,241.55,7.92,12-03-2023 02:52,User_422,Driver_73
c61c6f4b,U1229,D2269,HSR,Jayanagar,158.78,19.76,05-04-2023 02:34,User_229,Driver_269
b03078a9,U1072,D2083,MG Road,Jayanagar,209.36,16.74,31-03-2023 16:41,User_72,Driver_83
9c05deed,U1254,D2063,Indiranagar,BTM,67.56,14.53,22-01-2023 11:40,User_254,Driver_63
3b037c71,U1290,D2138,HSR,BTM,276.12,19.91,13-05-2023 01:26,User_290,Driver_138
5b79cd86,U1226,D2123,MG Road,Jayanagar,224.24,8.75,30-04-2023 11:53,User_226,Driver_123
2f2b5553,U1163,D2244,MG Road,Hebbal,73.32,13.05,06-06-2023 11:14,User_163,Driver_244
a1d80d77,U1479,D2173,Koramangala,BTM,131.74,8.44,05-04-2023 02:30,User_479,Driver_173
9c015c3c,U1446,D2093,Indiranagar,Marathahalli,282.78,19.48,09-06-2023 07:48,User_446,Driver_93
6d334692,U1149,D2037,MG Road,Marathahalli,79.65,3.23,14-06-2023 19:17,User_149,Driver_37
db59d546,U1191,D2141,HSR,Marathahalli,135.83,16.9,05-04-2023 07:49,User_191,Driver_141
faa199d0,U1093,D2135,HSR,Hebbal,201.03,14.11,04-01-2023 13:18,User_93,Driver_135
940722fc,U1482,D2235,Indiranagar,BTM,181.23,4.53,19-01-2023 09:09,User_482,Driver_235
cba22657,U1223,D2059,Koramangala,Marathahalli,67.11,17.87,22-03-2023 13:46,User_223,Driver_59
2de2e802,U1350,D2207,MG Road,Jayanagar,78.84,11.99,16-01-2023 18:52,User_350,Driver_207
e0381987,U1411,D2221,HSR,BTM,267.96,2.11,01-03-2023 01:31,User_411,Driver_221
6834c101,U1172,D2162,HSR,BTM,54.37,3.61,27-03-2023 18:41,User_172,Driver_162
e78c5009,U1303,D2233,Indiranagar,Marathahalli,68.96,8.46,30-01-2023 08:54,User_303,Driver_233
f38e8ef6,U1246,D2182,Indiranagar,Electronic City,174.94,18.3,23-02-2023 16:35,User_246,Driver_182
7928e857,U1018,D2066,Koramangala,Marathahalli,283.97,3.54,22-02-2023 19:26,User_18,Driver_66
d506fbc8,U1324,D2002,Whitefield,Electronic City,172.08,7.26,28-03-2023 03:17,User_324,Driver_2
72d3d7f7,U1088,D2055,HSR,Marathahalli,272.76,10.69,20-02-2023 16:06,User_88,Driver_55
e363f4e1,U1180,D2264,Whitefield,BTM,144.13,14.04,19-02-2023 17:44,User_180,Driver_264
9647f5ab,U1487,D2175,Koramangala,Hebbal,281.64,14.63,01-01-2023 00:29,User_487,Driver_175
0a0a7ad0,U1141,D2029,Indiranagar,BTM,94.6,16.97,03-01-2023 11:56,User_141,Driver_29
c2d57e8f,U1366,D2266,Whitefield,BTM,212.96,6.98,15-06-2023 14:15,User_366,Driver_266
3c74acf3,U1478,D2294,Indiranagar,Jayanagar,138.31,7.95,06-05-2023 02:32,User_478,Driver_294
5e1df8a6,U1272,D2021,Koramangala,Electronic City,56.02,18.27,20-06-2023 07:29,User_272,Driver_21
c39e5605,U1006,D2223,Whitefield,Electronic City,127.28,11.88,31-05-2023 23:14,User_6,Driver_223
5310a95d,U1413,D2053,Whitefield,Marathahalli,218.81,7.74,12-04-2023 15:15,User_413,Driver_53
021cf12a,U1149,D2147,Koramangala,Electronic City,268.38,2.11,30-01-2023 00:29,User_149,Driver_147
68c6032b,U1114,D2235,Indiranagar,BTM,192.85,11.88,26-04-2023 17:08,User_114,Driver_235
c236ccb1,U1078,D2082,Whitefield,Electronic City,164.32,11.69,21-05-2023 09:04,User_78,Driver_82
a810d904,U1278,D2041,Koramangala,Hebbal,287.98,9.35,03-05-2023 20:23,User_278,Driver_41
3ed07afa,U1212,D2260,Whitefield,BTM,261.25,8.13,03-03-2023 04:08,User_212,Driver_260
c815cbb3,U1388,D2003,HSR,BTM,287.03,15.58,13-02-2023 19:15,User_388,Driver_3
532a56eb,U1338,D2069,Koramangala,Electronic City,150.22,8.2,27-02-2023 20:54,User_338,Driver_69
a5b43644,U1428,D2290,Whitefield,BTM,169.99,13.48,20-01-2023 03:27,User_428,Driver_290
845ca741,U1094,D2083,MG Road,Hebbal,139.86,10.09,24-02-2023 08:15,User_94,Driver_83
4e5a2b7c,U1285,D2162,HSR,Marathahalli,118.56,13.16,17-06-2023 18:57,User_285,Driver_162
6eaee40c,U1036,D2258,MG Road,Marathahalli,53.73,5.02,30-03-2023 15:50,User_36,Driver_258
71ccab4b,U1484,D2168,Indiranagar,Hebbal,298.96,17.59,16-01-2023 00:23,User_484,Driver_168
a4063e01,U1350,D2108,Indiranagar,Hebbal,72.42,15.12,10-01-2023 11:50,User_350,Driver_108
1d6a130c,U1273,D2177,HSR,Hebbal,73.89,16.78,02-01-2023 10:38,User_273,Driver_177
070ce29b,U1036,D2078,Koramangala,Electronic City,222.22,8.29,19-06-2023 12:01,User_36,Driver_78
fd782b03,U1398,D2222,MG Road,BTM,114.93,6.02,10-04-2023 12:17,User_398,Driver_222
2053e9ef,U1012,D2177,Koramangala,Hebbal,141,4.85,22-06-2023 08:23,User_12,Driver_177
9424f8dc,U1298,D2205,HSR,Hebbal,104.06,6.49,22-01-2023 03:12,User_298,Driver_205
98ccbf74,U1370,D2036,Indiranagar,BTM,269.7,19.82,28-01-2023 02:49,User_370,Driver_36
738d7a80,U1381,D2197,MG Road,Jayanagar,268.55,4.98,08-03-2023 12:13,User_381,Driver_197
e680a470,U1075,D2219,Whitefield,Marathahalli,124.78,10.73,25-03-2023 05:06,User_75,Driver_219
a848c039,U1341,D2246,MG Road,Electronic City,290.22,4.93,03-01-2023 11:18,User_341,Driver_246
03b8e3f4,U1074,D2106,HSR,BTM,284.66,16.29,01-01-2023 13:52,User_74,Driver_106
717ad7a7,U1474,D2176,HSR,Jayanagar,45.82,16.44,15-06-2023 11:22,User_474,Driver_176
d8341065,U1011,D2187,Whitefield,BTM,180.48,12.36,19-03-2023 06:53,User_11,Driver_187
5a3224fe,U1497,D2159,Indiranagar,Jayanagar,107.87,3.45,23-04-2023 05:37,User_497,Driver_159
d946e314,U1468,D2236,Whitefield,Electronic City,109.69,14.55,19-04-2023 21:22,User_468,Driver_236
9242784b,U1110,D2096,Indiranagar,Electronic City,71.21,7.82,14-05-2023 23:56,User_110,Driver_96
f42bd097,U1020,D2121,Indiranagar,Hebbal,171.1,6.25,31-05-2023 13:43,User_20,Driver_121
b896fd08,U1258,D2265,Koramangala,Marathahalli,265.65,14.62,01-04-2023 23:56,User_258,Driver_265
902d0a31,U1235,D2167,Koramangala,Hebbal,60.96,14.4,30-01-2023 08:23,User_235,Driver_167
446d0156,U1438,D2046,Whitefield,Electronic City,252.58,9.24,16-03-2023 02:49,User_438,Driver_46
841cf2ca,U1230,D2044,HSR,Jayanagar,49.8,8.42,14-01-2023 10:34,User_230,Driver_44
c63479eb,U1362,D2001,Koramangala,Electronic City,209.66,18.64,07-05-2023 19:51,User_362,Driver_1
e61e45f4,U1324,D2009,MG Road,Hebbal,128.15,14.58,11-01-2023 23:55,User_324,Driver_9
44837211,U1187,D2133,HSR,BTM,250.08,15.59,18-01-2023 22:43,User_187,Driver_133
e3cc0446,U1373,D2253,Koramangala,Hebbal,215.97,19.87,27-01-2023 13:18,User_373,Driver_253
e6beb0ed,U1078,D2228,Koramangala,Marathahalli,172.49,9.56,04-04-2023 05:27,User_78,Driver_228
4ec01e98,U1168,D2063,Koramangala,Electronic City,112.05,18.91,04-03-2023 05:58,User_168,Driver_63
408b93cd,U1455,D2287,Whitefield,Marathahalli,141.47,12.44,24-06-2023 17:47,User_455,Driver_287
9e8e62e9,U1339,D2180,HSR,Jayanagar,174.94,2.25,21-01-2023 02:24,User_339,Driver_180
92b74c18,U1087,D2023,HSR,Marathahalli,274.86,13.58,28-05-2023 18:34,User_87,Driver_23
7f143e5d,U1121,D2246,HSR,Electronic City,252.25,5.1,19-05-2023 18:23,User_121,Driver_246
6c7c5525,U1081,D2251,MG Road,Marathahalli,119.68,5.36,19-06-2023 13:50,User_81,Driver_251
2dacbe16,U1254,D2061,HSR,Jayanagar,160.21,3.67,21-03-2023 17:07,User_254,Driver_61
0c47e035,U1466,D2113,Whitefield,Jayanagar,115.39,6.71,11-04-2023 06:15,User_466,Driver_113
c577dcda,U1194,D2072,Indiranagar,Electronic City,288.66,11.6,17-04-2023 04:09,User_194,Driver_72
338bc87c,U1291,D2090,Whitefield,BTM,166.36,8.72,12-06-2023 21:59,User_291,Driver_90
593f959d,U1418,D2062,MG Road,Marathahalli,153.09,13.16,25-06-2023 04:41,User_418,Driver_62
1e6ed86b,U1355,D2166,Koramangala,Electronic City,203.52,14.95,31-01-2023 12:06,User_355,Driver_166
dcd490d5,U1079,D2160,Whitefield,Marathahalli,280.39,2.67,23-03-2023 03:37,User_79,Driver_160
992bb32e,U1003,D2196,Koramangala,BTM,179.97,3.4,22-03-2023 13:17,User_3,Driver_196
acb7f7a6,U1257,D2138,Indiranagar,BTM,296.52,19.81,16-06-2023 16:25,User_257,Driver_138
0124cf90,U1326,D2189,Koramangala,Jayanagar,231.9,15.21,29-01-2023 04:13,User_326,Driver_189
4bf8f118,U1360,D2236,HSR,BTM,222.96,7.41,09-06-2023 05:36,User_360,Driver_236
467986dc,U1308,D2147,Whitefield,Hebbal,69.71,3.22,21-05-2023 21:03,User_308,Driver_147
4a6a7614,U1335,D2042,MG Road,Hebbal,254.53,10.29,18-04-2023 02:59,User_335,Driver_42
b1b693e6,U1104,D2177,Koramangala,Electronic City,272,14.56,01-02-2023 10:17,User_104,Driver_177
1ae6d0f6,U1255,D2186,Indiranagar,BTM,141.21,5.22,09-03-2023 23:18,User_255,Driver_186
aea9c08f,U1334,D2206,Koramangala,BTM,113.65,15.16,21-02-2023 16:30,User_334,Driver_206
a27a95c4,U1292,D2044,Whitefield,Hebbal,258.92,11.09,28-06-2023 14:52,User_292,Driver_44
f2472d91,U1293,D2028,Koramangala,Jayanagar,149.7,5.01,05-02-2023 20:20,User_293,Driver_28
bc3c39c7,U1379,D2000,Indiranagar,Electronic City,238.8,19.5,28-05-2023 13:21,User_379,Driver_0
333165f0,U1021,D2122,MG Road,Hebbal,187.87,12.41,08-04-2023 11:28,User_21,Driver_122
4b982d70,U1046,D2063,MG Road,Electronic City,260.93,11.71,12-01-2023 08:55,User_46,Driver_63
52a7d455,U1225,D2100,Koramangala,Jayanagar,207.23,5.74,29-05-2023 04:43,User_225,Driver_100
59f8e4c6,U1137,D2176,MG Road,Hebbal,55.15,5.83,25-06-2023 02:25,User_137,Driver_176
154c59b8,U1061,D2295,HSR,Electronic City,85.77,8.5,13-01-2023 07:32,User_61,Driver_295
97340285,U1472,D2213,HSR,Hebbal,34.86,4.14,16-01-2023 01:18,User_472,Driver_213
b6fa48c1,U1035,D2205,Indiranagar,Marathahalli,113.05,4.85,31-01-2023 03:42,User_35,Driver_205
1d31af97,U1166,D2108,MG Road,Hebbal,146.3,6.76,09-05-2023 21:05,User_166,Driver_108
3b1e4d99,U1132,D2219,HSR,Hebbal,113.06,11.22,26-03-2023 06:28,User_132,Driver_219
bdcf10b1,U1322,D2188,MG Road,Hebbal,151.21,9.78,08-03-2023 00:17,User_322,Driver_188
d08cdd16,U1289,D2022,Indiranagar,BTM,195.75,13.68,13-05-2023 16:22,User_289,Driver_22
8442c1f1,U1049,D2056,Koramangala,Jayanagar,118.65,18.16,28-02-2023 19:41,User_49,Driver_56
ef7fafb1,U1225,D2142,Indiranagar,Hebbal,76,16.24,16-04-2023 13:28,User_225,Driver_142
6b000498,U1421,D2187,Whitefield,Electronic City,299.08,4.75,24-04-2023 05:23,User_421,Driver_187
90a002bc,U1248,D2083,Indiranagar,BTM,287.82,4.01,11-06-2023 12:54,User_248,Driver_83
40d50641,U1038,D2047,MG Road,Hebbal,184.03,19.08,03-01-2023 10:28,User_38,Driver_47
407decd4,U1219,D2113,Whitefield,Jayanagar,298.28,18.34,13-01-2023 22:00,User_219,Driver_113
94a26662,U1453,D2273,Indiranagar,Marathahalli,204.53,17.73,08-06-2023 00:11,User_453,Driver_273
6eef3a27,U1237,D2162,Indiranagar,Jayanagar,261.57,12.35,25-06-2023 00:54,User_237,Driver_162
7b4f5180,U1067,D2222,Whitefield,BTM,94.3,11.97,02-04-2023 12:20,User_67,Driver_222
9db723ac,U1074,D2062,Koramangala,BTM,112.79,4.7,17-01-2023 09:29,User_74,Driver_62
4298b975,U1421,D2035,Indiranagar,Marathahalli,87.78,12.69,10-06-2023 22:46,User_421,Driver_35
0fedbaeb,U1429,D2128,HSR,Electronic City,271.78,16.48,18-03-2023 04:59,User_429,Driver_128
f1d81dd7,U1287,D2148,Indiranagar,Hebbal,115.13,15.61,11-05-2023 15:06,User_287,Driver_148
06d3cc41,U1033,D2051,Whitefield,Jayanagar,147.42,10.4,24-06-2023 22:21,User_33,Driver_51
a7e4b0d6,U1203,D2007,Indiranagar,Marathahalli,112.27,14.25,02-04-2023 08:36,User_203,Driver_7
9f343543,U1180,D2252,HSR,Hebbal,254.76,18.92,30-06-2023 17:59,User_180,Driver_252
d5ffeef3,U1410,D2101,Koramangala,Jayanagar,106.7,11.03,01-02-2023 05:38,User_410,Driver_101
8af34279,U1262,D2088,Koramangala,Jayanagar,200.89,8.5,07-03-2023 00:39,User_262,Driver_88
e309ef2b,U1221,D2139,Whitefield,Electronic City,194.19,9.08,29-04-2023 20:37,User_221,Driver_139
cd571e98,U1272,D2267,Koramangala,BTM,213.07,3.29,29-05-2023 10:07,User_272,Driver_267
59e2676e,U1445,D2038,Indiranagar,BTM,292.47,13.6,05-01-2023 09:29,User_445,Driver_38
9aa95c57,U1134,D2288,Indiranagar,Jayanagar,93.77,16.03,16-01-2023 04:32,User_134,Driver_288
a9d96e84,U1046,D2150,HSR,BTM,191.61,18.2,29-04-2023 13:03,User_46,Driver_150
0928a9f7,U1028,D2249,MG Road,BTM,83.6,19.06,30-03-2023 00:05,User_28,Driver_249
d3f4d339,U1082,D2243,HSR,Jayanagar,30.06,14.72,07-04-2023 21:54,User_82,Driver_243
1b45c8b5,U1291,D2197,MG Road,Hebbal,177.58,15.69,25-06-2023 11:57,User_291,Driver_197
0f11b027,U1402,D2264,Whitefield,Electronic City,149.54,7.27,16-05-2023 20:40,User_402,Driver_264
67fb1dd0,U1479,D2285,Whitefield,Jayanagar,277.01,17.17,28-05-2023 12:02,User_479,Driver_285
cdd0ff06,U1499,D2177,MG Road,Jayanagar,220.68,19.66,08-06-2023 07:23,User_499,Driver_177
5bb102a9,U1314,D2181,MG Road,Marathahalli,262.8,14.82,20-04-2023 11:55,User_314,Driver_181
1ea2cb7a,U1042,D2259,Whitefield,Marathahalli,168.14,14.44,01-06-2023 09:37,User_42,Driver_259
f2cc70af,U1431,D2143,Whitefield,Marathahalli,149.7,6.36,16-04-2023 23:12,User_431,Driver_143
2b1c6870,U1175,D2152,MG Road,Hebbal,77.38,5.17,06-03-2023 07:11,User_175,Driver_152
420630de,U1476,D2139,Koramangala,Electronic City,247.05,2.69,05-02-2023 01:46,User_476,Driver_139
f89ba625,U1097,D2161,MG Road,Electronic City,236.49,2.41,22-03-2023 09:46,User_97,Driver_161
54cdbacc,U1452,D2155,Indiranagar,BTM,150.53,16.9,02-01-2023 12:19,User_452,Driver_155
ff6d7f37,U1436,D2015,MG Road,Jayanagar,82.93,16.33,27-01-2023 04:34,User_436,Driver_15
bc554134,U1310,D2150,MG Road,Hebbal,248.23,2.13,08-06-2023 04:20,User_310,Driver_150
6941b34b,U1022,D2248,HSR,Marathahalli,270.68,2.24,08-05-2023 06:37,User_22,Driver_248
fda3927b,U1059,D2038,HSR,Marathahalli,267.77,15.11,06-06-2023 17:38,User_59,Driver_38
9375dc9b,U1255,D2229,Koramangala,Jayanagar,196.39,11.72,27-02-2023 23:57,User_255,Driver_229
77d2c483,U1262,D2256,MG Road,Jayanagar,51.01,16.58,11-06-2023 09:48,User_262,Driver_256
f8005f0f,U1262,D2022,MG Road,Hebbal,248.09,17.58,08-04-2023 04:40,User_262,Driver_22
28a45ff6,U1070,D2053,HSR,Hebbal,188.04,5.17,13-01-2023 10:17,User_70,Driver_53
2ce78003,U1332,D2233,Koramangala,BTM,145.62,19.94,27-03-2023 06:19,User_332,Driver_233
a6b5eac7,U1053,D2178,Koramangala,Jayanagar,85.39,11.09,14-03-2023 23:54,User_53,Driver_178
d69e28f4,U1141,D2289,MG Road,Electronic City,288.69,6.69,19-01-2023 05:57,User_141,Driver_289
bc37c251,U1480,D2116,Koramangala,Marathahalli,123.24,19.17,23-04-2023 10:18,User_480,Driver_116
5da5ee50,U1362,D2035,HSR,Jayanagar,61.95,15.59,21-03-2023 19:37,User_362,Driver_35
9e056710,U1030,D2137,Koramangala,BTM,54.68,7.93,24-04-2023 04:53,User_30,Driver_137
93fc7e17,U1092,D2289,HSR,Jayanagar,165.08,7.21,01-01-2023 19:58,User_92,Driver_289
3a7a63d9,U1240,D2264,HSR,BTM,188.89,10.15,16-01-2023 01:11,User_240,Driver_264
108dbc8a,U1152,D2074,HSR,Jayanagar,185.35,10.35,07-01-2023 22:25,User_152,Driver_74
8e025565,U1353,D2114,Indiranagar,BTM,207.14,16.05,11-06-2023 10:32,User_353,Driver_114
ad883260,U1271,D2001,HSR,Jayanagar,80.34,9.63,01-06-2023 15:47,User_271,Driver_1
aed784be,U1317,D2159,Koramangala,BTM,143.55,14.63,03-04-2023 15:58,User_317,Driver_159
4e4bdd8a,U1084,D2227,Koramangala,Jayanagar,149.42,18.77,25-01-2023 08:33,User_84,Driver_227
e0d84785,U1024,D2217,HSR,Jayanagar,234.9,9.04,20-06-2023 06:03,User_24,Driver_217
3324bc3f,U1142,D2203,HSR,Jayanagar,274.2,17.78,03-01-2023 02:17,User_142,Driver_203
6d8cedff,U1091,D2144,Indiranagar,BTM,148.09,15.91,25-01-2023 21:17,User_91,Driver_144
07b4ceb5,U1092,D2285,Indiranagar,Electronic City,124.98,17.93,23-02-2023 02:32,User_92,Driver_285
ad0b51de,U1382,D2235,MG Road,Marathahalli,286.66,4.17,15-06-2023 11:55,User_382,Driver_235
393d462e,U1159,D2216,Koramangala,BTM,147.12,10.82,15-01-2023 20:41,User_159,Driver_216
72bb75ca,U1144,D2100,Whitefield,Hebbal,65.78,13.23,22-03-2023 12:20,User_144,Driver_100
042e235d,U1284,D2199,HSR,Electronic City,141.77,5.14,01-04-2023 17:36,User_284,Driver_199
7e872a7b,U1229,D2070,Koramangala,Electronic City,136.18,7.6,07-02-2023 22:49,User_229,Driver_70
1d6cea82,U1108,D2153,MG Road,Electronic City,220,9.03,06-03-2023 08:14,User_108,Driver_153
c0e9eeb9,U1317,D2195,HSR,Marathahalli,174.06,12.97,27-02-2023 04:02,User_317,Driver_195
ebe89148,U1354,D2227,Koramangala,Hebbal,187.94,19.04,17-03-2023 10:32,User_354,Driver_227
f640fb72,U1331,D2034,Koramangala,Electronic City,204.37,3.38,04-05-2023 02:49,User_331,Driver_34
d7bd789b,U1071,D2011,Indiranagar,Marathahalli,122.43,2.47,13-06-2023 18:06,User_71,Driver_11
39ee9979,U1047,D2011,HSR,Electronic City,99.42,16.25,14-04-2023 19:19,User_47,Driver_11
7c4e07f2,U1424,D2084,Indiranagar,Hebbal,100.97,12.56,13-02-2023 15:19,User_424,Driver_84
062dbebe,U1099,D2252,Koramangala,Marathahalli,100.69,7.51,03-03-2023 02:42,User_99,Driver_252
dbd49841,U1051,D2142,MG Road,Jayanagar,275.98,4.76,28-02-2023 10:04,User_51,Driver_142
b6e77318,U1116,D2163,HSR,Jayanagar,97.46,15.64,16-02-2023 01:08,User_116,Driver_163
fa88bcde,U1257,D2015,HSR,BTM,140.06,7.72,01-01-2023 22:32,User_257,Driver_15
f5dde17d,U1199,D2201,HSR,Hebbal,195.01,19.28,09-06-2023 04:34,User_199,Driver_201
b88f3c10,U1464,D2241,MG Road,Hebbal,234.26,19.99,25-06-2023 09:03,User_464,Driver_241
1c4063da,U1099,D2263,Koramangala,BTM,32.13,8.08,02-05-2023 00:13,User_99,Driver_263
7276f1d2,U1328,D2214,Indiranagar,Hebbal,63.21,8.7,13-02-2023 00:30,User_328,Driver_214
01f5ef61,U1100,D2100,HSR,Marathahalli,171.38,6.32,09-02-2023 03:31,User_100,Driver_100
3ad2b3ad,U1335,D2190,Whitefield,Jayanagar,104.67,5.85,19-04-2023 08:38,User_335,Driver_190
d7f219aa,U1114,D2209,HSR,Marathahalli,46.25,10.03,21-01-2023 19:11,User_114,Driver_209
906b367f,U1395,D2107,HSR,Electronic City,119.93,13.65,13-04-2023 16:00,User_395,Driver_107
4a02ccec,U1447,D2047,Koramangala,Electronic City,200.95,7.78,21-06-2023 15:51,User_447,Driver_47
f91446a6,U1186,D2081,Whitefield,Marathahalli,226.8,15.42,15-01-2023 12:42,User_186,Driver_81
54124b93,U1256,D2148,Indiranagar,Hebbal,197.35,13.1,16-02-2023 17:43,User_256,Driver_148
89fe273c,U1342,D2100,MG Road,Electronic City,274.57,6.75,19-06-2023 19:47,User_342,Driver_100
5cb8068c,U1134,D2172,Whitefield,Marathahalli,206.6,7.77,09-03-2023 02:00,User_134,Driver_172
074239df,U1021,D2105,Whitefield,Marathahalli,256.49,3.82,11-01-2023 16:16,User_21,Driver_105
dd4bf32d,U1433,D2168,Indiranagar,Electronic City,243.09,17.33,04-04-2023 23:30,User_433,Driver_168
326c5a4d,U1310,D2109,HSR,Electronic City,49.26,19.77,26-02-2023 23:38,User_310,Driver_109
e5c47cb5,U1107,D2018,HSR,Electronic City,185.79,7.24,11-06-2023 22:27,User_107,Driver_18
b4482294,U1079,D2139,MG Road,Jayanagar,33.9,8.59,14-01-2023 13:54,User_79,Driver_139
98eea54f,U1130,D2198,Whitefield,Electronic City,215.87,5.78,22-01-2023 14:57,User_130,Driver_198
fde9848d,U1284,D2149,Koramangala,Hebbal,282.64,14.15,23-04-2023 17:46,User_284,Driver_149
e9d5b68b,U1173,D2202,HSR,Hebbal,146.25,19.93,06-02-2023 14:43,User_173,Driver_202
dafc4bed,U1120,D2073,HSR,BTM,277.27,10.49,02-02-2023 05:04,User_120,Driver_73
95c63587,U1397,D2265,HSR,BTM,150.4,18.32,28-03-2023 00:48,User_397,Driver_265
2cafe9f7,U1494,D2216,Koramangala,Electronic City,295.74,3.01,30-03-2023 05:44,User_494,Driver_216
cec7e7ca,U1283,D2297,Whitefield,Hebbal,134.65,4.46,08-03-2023 11:48,User_283,Driver_297
a1e192dc,U1018,D2182,MG Road,Electronic City,294.11,15.22,20-04-2023 11:51,User_18,Driver_182
ca1f4423,U1154,D2079,Indiranagar,BTM,193.82,13.06,19-01-2023 09:44,User_154,Driver_79
4789c4ac,U1102,D2045,Koramangala,BTM,295.3,8.21,13-03-2023 11:09,User_102,Driver_45
9296a198,U1064,D2142,Koramangala,Marathahalli,224.33,16.83,15-03-2023 08:47,User_64,Driver_142
232119d0,U1163,D2038,MG Road,Jayanagar,73.76,5.37,21-05-2023 01:35,User_163,Driver_38
057c170b,U1371,D2049,Indiranagar,Marathahalli,105.85,6.32,10-04-2023 10:29,User_371,Driver_49
d88b4b37,U1351,D2226,Whitefield,Hebbal,145.98,3.99,18-03-2023 03:46,User_351,Driver_226
330dd89e,U1055,D2225,Indiranagar,Jayanagar,152.07,2.09,18-06-2023 09:35,User_55,Driver_225
9d9a5bce,U1353,D2040,HSR,Jayanagar,228.64,4.02,12-04-2023 23:46,User_353,Driver_40
4d62bfeb,U1175,D2114,Whitefield,BTM,227.62,3.49,22-05-2023 12:20,User_175,Driver_114
b3979424,U1239,D2207,HSR,Marathahalli,138.1,14.26,17-01-2023 17:28,User_239,Driver_207
fed2990d,U1402,D2225,Koramangala,Marathahalli,98.99,10.57,24-04-2023 22:53,User_402,Driver_225
c838851c,U1086,D2208,HSR,Jayanagar,67.16,2.2,13-03-2023 22:15,User_86,Driver_208
605485f1,U1466,D2299,Indiranagar,BTM,43.75,2.51,10-05-2023 10:17,User_466,Driver_299
8d8cddc6,U1391,D2237,Koramangala,BTM,235.01,15.98,06-06-2023 22:02,User_391,Driver_237
170566d6,U1456,D2088,Indiranagar,Electronic City,154.39,2.22,21-05-2023 07:41,User_456,Driver_88
bb2d02fe,U1030,D2088,Koramangala,BTM,139.96,13.39,11-03-2023 15:02,User_30,Driver_88
9ab90b2f,U1062,D2057,Whitefield,Hebbal,129.94,11.28,04-01-2023 12:50,User_62,Driver_57
a6f8100f,U1265,D2031,Koramangala,Marathahalli,237.51,19.43,29-05-2023 19:28,User_265,Driver_31
b91cf524,U1325,D2111,MG Road,Jayanagar,200.75,16.27,07-06-2023 12:25,User_325,Driver_111
524f1e8c,U1219,D2264,Koramangala,Jayanagar,171.36,5.08,23-03-2023 12:01,User_219,Driver_264
084ec261,U1224,D2152,Indiranagar,Electronic City,284.77,13.17,13-06-2023 13:11,User_224,Driver_152
6935868f,U1007,D2252,Indiranagar,BTM,213.66,12.13,09-04-2023 04:27,User_7,Driver_252
fbed3c56,U1333,D2281,MG Road,Hebbal,190.8,13.38,10-03-2023 15:21,User_333,Driver_281
c8750ddc,U1429,D2112,MG Road,Hebbal,93.79,7.43,26-04-2023 16:56,User_429,Driver_112
6e0f28aa,U1233,D2031,Whitefield,BTM,220.77,17.93,18-05-2023 03:59,User_233,Driver_31
be8aa54b,U1125,D2120,MG Road,Electronic City,154.43,5.3,12-06-2023 12:03,User_125,Driver_120
fea2c1f7,U1463,D2051,Indiranagar,BTM,245.29,11.07,09-01-2023 21:45,User_463,Driver_51
cb21370f,U1026,D2037,Koramangala,Hebbal,266.63,11.73,14-05-2023 05:21,User_26,Driver_37
7912035,U1299,D2000,Indiranagar,Electronic City,242.17,6.34,19-01-2023 23:07,User_299,Driver_0
4a1d53b5,U1087,D2012,MG Road,Hebbal,88.45,12.79,25-01-2023 19:24,User_87,Driver_12
f81ab13e,U1216,D2270,Whitefield,Hebbal,200.34,6.96,08-04-2023 16:46,User_216,Driver_270
c2d9ca3c,U1293,D2133,MG Road,Hebbal,64.32,11.44,03-02-2023 19:53,User_293,Driver_133
5b129fea,U1466,D2239,HSR,BTM,35,12.08,30-03-2023 10:22,User_466,Driver_239
0c319a99,U1306,D2263,Indiranagar,Hebbal,35.83,8.78,24-03-2023 18:55,User_306,Driver_263
100497f6,U1002,D2010,Koramangala,BTM,56.64,11.5,18-01-2023 21:34,User_2,Driver_10
ea4e1224,U1398,D2212,Whitefield,Marathahalli,69.56,2.5,24-05-2023 15:40,User_398,Driver_212
26b2dc3f,U1426,D2254,Indiranagar,Electronic City,179.08,3.55,28-06-2023 01:55,User_426,Driver_254
f174964e,U1350,D2237,Indiranagar,Hebbal,52.84,9.07,03-02-2023 13:54,User_350,Driver_237
97f92465,U1044,D2211,HSR,Jayanagar,290.96,16.15,05-06-2023 03:42,User_44,Driver_211
174c32db,U1247,D2054,Whitefield,Electronic City,280.76,16.07,10-04-2023 10:20,User_247,Driver_54
